"minlon" "maxlon" "minlat" "maxlat" "mindepth" "maxdepth" "minmag" "maxmag" "rate" "mask"
-121.8 -121.7 35.3 35.4 0 30 3.05 3.15 0.00416252751328740 1
-121.8 -121.7 35.4 35.5 0 30 3.05 3.15 0.0047346995592123 1
-121.8 -121.7 35.5 35.6 0 30 3.05 3.15 0.00558197046280742 1
-121.8 -121.7 35.6 35.7 0 30 3.05 3.15 0.00644506240803062 1
-121.8 -121.7 35.7 35.8 0 30 3.05 3.15 0.00739428740466571 1
-121.8 -121.7 35.8 35.9 0 30 3.05 3.15 0.00838570017997188 1
-121.8 -121.7 35.9 36 0 30 3.05 3.15 0.00940435924258524 1
-121.8 -121.7 36 36.1 0 30 3.05 3.15 0.0102217477009963 1
-121.8 -121.7 36.1 36.2 0 30 3.05 3.15 0.0105996796677114 1
-121.8 -121.7 36.2 36.3 0 30 3.05 3.15 0.0114785917610091 1
-121.8 -121.7 36.3 36.4 0 30 3.05 3.15 0.0120938304243881 1
-121.8 -121.7 36.4 36.5 0 30 3.05 3.15 0.0128233274417416 1
-121.8 -121.7 36.5 36.6 0 30 3.05 3.15 0.0142647431171003 1
-121.8 -121.7 36.6 36.7 0 30 3.05 3.15 0.016233506192074 1
-121.8 -121.7 36.7 36.8 0 30 3.05 3.15 0.0186417246988808 1
-121.8 -121.7 36.8 36.9 0 30 3.05 3.15 0.0246271160964229 1
-121.8 -121.7 36.9 37 0 30 3.05 3.15 0.0342512024163551 1
-121.8 -121.7 37 37.1 0 30 3.05 3.15 0.0322560731477229 1
-121.7 -121.6 34.3 34.4 0 30 3.05 3.15 0.00286349567487962 1
-121.7 -121.6 34.4 34.5 0 30 3.05 3.15 0.00319660335113597 1
-121.7 -121.6 34.5 34.6 0 30 3.05 3.15 0.00293556643202615 1
-121.7 -121.6 34.6 34.7 0 30 3.05 3.15 0.00536224248385407 1
-121.7 -121.6 34.7 34.8 0 30 3.05 3.15 0.00467229655172982 1
-121.7 -121.6 34.8 34.9 0 30 3.05 3.15 0.00444026395426797 1
-121.7 -121.6 34.9 35 0 30 3.05 3.15 0.00432600541851217 1
-121.7 -121.6 35 35.1 0 30 3.05 3.15 0.0040719997378718 1
-121.7 -121.6 35.1 35.2 0 30 3.05 3.15 0.00417131678154041 1
