"minlon" "maxlon" "minlat" "maxlat" "mindepth" "maxdepth" "minmag" "maxmag" "rate" "mask"
-123.3 -123.2 39.3 39.4 0 30 3.05 3.15 0.034141309538692 1
-123.3 -123.2 39.4 39.5 0 30 3.05 3.15 0.0327612569267680 1
-123.3 -123.2 39.5 39.6 0 30 3.05 3.15 0.00264010070879563 1
-123.3 -123.2 39.6 39.7 0 30 3.05 3.15 0.00265810139479719 1
-123.3 -123.2 39.7 39.8 0 30 3.05 3.15 0.00315612111511145 1
-123.3 -123.2 39.8 39.9 0 30 3.05 3.15 0.00798030441496528 1
-123.3 -123.2 39.9 40 0 30 3.05 3.15 0.00205207827773693 1
-123.3 -123.2 40 40.1 0 30 3.05 3.15 0.00150605745061544 1
-123.3 -123.2 40.1 40.2 0 30 3.05 3.15 0.0083403181496666 1
-123.3 -123.2 40.2 40.3 0 30 3.05 3.15 0.00303611653374326 1
-123.3 -123.2 40.3 40.4 0 30 3.05 3.15 0.00235208972170365 1
-123.3 -123.2 40.4 40.5 0 30 3.05 3.15 0.00272410463274094 1
-123.3 -123.2 40.5 40.6 0 30 3.05 3.15 0.00330612683231495 1
-123.3 -123.2 40.6 40.7 0 30 3.05 3.15 0.00314412065968247 1
-123.3 -123.2 40.7 40.8 0 30 3.05 3.15 0.00924035249579538 1
-123.3 -123.2 40.8 40.9 0 30 3.05 3.15 0.0086403295956561 1
-123.3 -123.2 40.9 41 0 30 3.05 3.15 0.0054122071746391 1
-123.3 -123.2 41 41.1 0 30 3.05 3.15 0.00702026851351156 1
-123.3 -123.2 41.1 41.2 0 30 3.05 3.15 0.00684026164272611 1
-123.3 -123.2 41.2 41.3 0 30 3.05 3.15 0.00225608606234286 1
-123.3 -123.2 41.3 41.4 0 30 3.05 3.15 0.00175806706223758 1
-123.3 -123.2 41.4 41.5 0 30 3.05 3.15 0.00108004119895976 1
-123.3 -123.2 41.5 41.6 0 30 3.05 3.15 0.000478218314470388 1
-123.3 -123.2 41.6 41.7 0 30 3.05 3.15 0.000280210760694410 1
-123.3 -123.2 41.7 41.8 0 30 3.05 3.15 0.000216608262699619 1
-123.3 -123.2 41.8 41.9 0 30 3.05 3.15 0.000172806591814254 1
-123.3 -123.2 41.9 42 0 30 3.05 3.15 0.000138605287451395 1
-123.3 -123.2 42 42.1 0 30 3.05 3.15 0.000106204051353756 1
-123.3 -123.2 42.1 42.2 0 30 3.05 3.15 8.40032044064011e-05 1
-123.3 -123.2 42.2 42.3 0 30 3.05 3.15 6.66025477960478e-05 1
-123.3 -123.2 42.3 42.4 0 30 3.05 3.15 5.30420305920702e-05 1
-123.3 -123.2 42.4 42.5 0 30 3.05 3.15 4.51817306763471e-05 1
-123.3 -123.2 42.5 42.6 0 30 3.05 3.15 3.78014491545558e-05 1
-123.3 -123.2 42.6 42.7 0 30 3.05 3.15 3.18612225755986e-05 1
-123.3 -123.2 42.7 42.8 0 30 3.05 3.15 3.35412866649328e-05 1
-123.3 -123.2 42.8 42.9 0 30 3.05 3.15 3.72014262807941e-05 1
-123.3 -123.2 42.9 43 0 30 3.05 3.15 6.18023646791809e-05 1
-123.2 -123.1 36.7 36.8 0 30 3.05 3.15 6.1202341847865e-05 1
-123.2 -123.1 36.8 36.9 0 30 3.05 3.15 5.00419160792243e-05 1
-123.2 -123.1 36.9 37 0 30 3.05 3.15 4.66817879103213e-05 1
-123.2 -123.1 37 37.1 0 30 3.05 3.15 4.61417673631128e-05 1
-123.2 -123.1 37.1 37.2 0 30 3.05 3.15 5.21419961673793e-05 1
-123.2 -123.1 37.2 37.3 0 30 3.05 3.15 5.47220946201278e-05 1
-123.2 -123.1 37.3 37.4 0 30 3.05 3.15 6.24023875923523e-05 1
-123.2 -123.1 37.4 37.5 0 30 3.05 3.15 7.62029068547078e-05 1
-123.2 -123.1 37.5 37.6 0 30 3.05 3.15 9.72037079699672e-05 1
-123.2 -123.1 37.6 37.7 0 30 3.05 3.15 0.000127204852414052 1
-123.2 -123.1 37.7 37.8 0 30 3.05 3.15 0.000161406157171833 1
-123.2 -123.1 37.8 37.9 0 30 3.05 3.15 0.000180606889462633 1
-123.2 -123.1 37.9 38 0 30 3.05 3.15 0.000167406385619422 1
-123.2 -123.1 38 38.1 0 30 3.05 3.15 0.000148805676359341 1
-123.2 -123.1 38.1 38.2 0 30 3.05 3.15 0.000145805561626585 1
-123.2 -123.1 38.2 38.3 0 30 3.05 3.15 0.000185407072679418 1
-123.2 -123.1 38.3 38.4 0 30 3.05 3.15 0.000246609407103977 1
-123.2 -123.1 38.4 38.5 0 30 3.05 3.15 0.000359413781955259 1
-123.2 -123.1 38.5 38.6 0 30 3.05 3.15 0.000530420305920702 1
-123.2 -123.1 38.6 38.7 0 30 3.05 3.15 0.00102603913968409 1
-123.2 -123.1 38.7 38.8 0 30 3.05 3.15 0.00155405928192834 1
-123.2 -123.1 38.8 38.9 0 30 3.05 3.15 0.00266410162677270 1
-123.2 -123.1 38.9 39 0 30 3.05 3.15 0.00780029755314287 1
-123.2 -123.1 39 39.1 0 30 3.05 3.15 0.0231008811985411 1
-123.2 -123.1 39.1 39.2 0 30 3.05 3.15 0.0111004234175205 1
-123.2 -123.1 39.2 39.3 0 30 3.05 3.15 0.0133805104102068 1
-123.2 -123.1 39.3 39.4 0 30 3.05 3.15 0.00582022273836927 1
-123.2 -123.1 39.4 39.5 0 30 3.05 3.15 0.00984037538421098 1
-123.2 -123.1 39.5 39.6 0 30 3.05 3.15 0.00256809796102774 1
-123.2 -123.1 39.6 39.7 0 30 3.05 3.15 0.00240009155575235 1
-123.2 -123.1 39.7 39.8 0 30 3.05 3.15 0.00444617032257091 1
-123.2 -123.1 39.8 39.9 0 30 3.05 3.15 0.00792030213199807 1
-123.2 -123.1 39.9 40 0 30 3.05 3.15 0.00150605745061544 1
-123.2 -123.1 40 40.1 0 30 3.05 3.15 0.00219608377144979 1
-123.2 -123.1 40.1 40.2 0 30 3.05 3.15 0.00840032044064011 1
-123.2 -123.1 40.2 40.3 0 30 3.05 3.15 0.00414015864991614 1
-123.2 -123.1 40.3 40.4 0 30 3.05 3.15 0.00261009956773139 1
-123.2 -123.1 40.4 40.5 0 30 3.05 3.15 0.00337212934796672 1
-123.2 -123.1 40.5 40.6 0 30 3.05 3.15 0.00298811470342042 1
-123.2 -123.1 40.6 40.7 0 30 3.05 3.15 0.00220208400207940 1
-123.2 -123.1 40.7 40.8 0 30 3.05 3.15 0.00386414812097288 1
-123.2 -123.1 40.8 40.9 0 30 3.05 3.15 0.00329412637633444 1
-123.2 -123.1 40.9 41 0 30 3.05 3.15 0.00720027538606505 1
-123.2 -123.1 41 41.1 0 30 3.05 3.15 0.00508819481735865 1
-123.2 -123.1 41.1 41.2 0 30 3.05 3.15 0.00241209201094496 1
-123.2 -123.1 41.2 41.3 0 30 3.05 3.15 0.00145205539043215 1
-123.2 -123.1 41.3 41.4 0 30 3.05 3.15 0.00088803387507245 1
-123.2 -123.1 41.4 41.5 0 30 3.05 3.15 0.000550821083546952 1
-123.2 -123.1 41.5 41.6 0 30 3.05 3.15 0.000324012431422776 1
-123.2 -123.1 41.6 41.7 0 30 3.05 3.15 0.000219608377144979 1
-123.2 -123.1 41.7 41.8 0 30 3.05 3.15 0.000168006408602681 1
-123.2 -123.1 41.8 41.9 0 30 3.05 3.15 0.000136205195664613 1
-123.2 -123.1 41.9 42 0 30 3.05 3.15 0.000112804302934217 1
-123.2 -123.1 42 42.1 0 30 3.05 3.15 9.24035249579538e-05 1
-123.2 -123.1 42.1 42.2 0 30 3.05 3.15 7.50028610909211e-05 1
-123.2 -123.1 42.2 42.3 0 30 3.05 3.15 6.06023189035298e-05 1
-123.2 -123.1 42.3 42.4 0 30 3.05 3.15 4.92018840629065e-05 1
-123.2 -123.1 42.4 42.5 0 30 3.05 3.15 4.08015636331493e-05 1
-123.2 -123.1 42.5 42.6 0 30 3.05 3.15 3.46213278578884e-05 1
-123.2 -123.1 42.6 42.7 0 30 3.05 3.15 3.10211905323117e-05 1
-123.2 -123.1 42.7 42.8 0 30 3.05 3.15 3.12011973916958e-05 1
-123.2 -123.1 42.8 42.9 0 30 3.05 3.15 3.35412866649328e-05 1
-123.2 -123.1 42.9 43 0 30 3.05 3.15 5.17219801904256e-05 1
-123.1 -123 36.5 36.6 0 30 3.05 3.15 0.000170406500337837 1
-123.1 -123 36.6 36.7 0 30 3.05 3.15 0.000132005035344460 1
-123.1 -123 36.7 36.8 0 30 3.05 3.15 8.46032272607006e-05 1
-123.1 -123 36.8 36.9 0 30 3.05 3.15 6.36024333925508e-05 1
-123.1 -123 36.9 37 0 30 3.05 3.15 5.90422593935816e-05 1
-123.1 -123 37 37.1 0 30 3.05 3.15 6.48024791403196e-05 1
-123.1 -123 37.1 37.2 0 30 3.05 3.15 6.96026622299336e-05 1
-123.1 -123 37.2 37.3 0 30 3.05 3.15 6.66025477960478e-05 1
-123.1 -123 37.3 37.4 0 30 3.05 3.15 7.20027538606505e-05 1
-123.1 -123 37.4 37.5 0 30 3.05 3.15 8.46032272607006e-05 1
-123.1 -123 37.5 37.6 0 30 3.05 3.15 0.000106204051353756 1
-123.1 -123 37.6 37.7 0 30 3.05 3.15 0.000132605058343826 1
-123.1 -123 37.7 37.8 0 30 3.05 3.15 0.000154805905333127 1
-123.1 -123 37.8 37.9 0 30 3.05 3.15 0.000162606202606719 1
-123.1 -123 37.9 38 0 30 3.05 3.15 0.000157806019728848 1
-123.1 -123 38 38.1 0 30 3.05 3.15 0.000153605859487322 1
-123.1 -123 38.1 38.2 0 30 3.05 3.15 0.000162006179981929 1
-123.1 -123 38.2 38.3 0 30 3.05 3.15 0.000217208285870135 1
-123.1 -123 38.3 38.4 0 30 3.05 3.15 0.000286811012580019 1
-123.1 -123 38.4 38.5 0 30 3.05 3.15 0.00039001494894495 1
-123.1 -123 38.5 38.6 0 30 3.05 3.15 0.000579022159168751 1
-123.1 -123 38.6 38.7 0 30 3.05 3.15 0.00106804074263216 1
-123.1 -123 38.7 38.8 0 30 3.05 3.15 0.00235808995428892 1
-123.1 -123 38.8 38.9 0 30 3.05 3.15 0.0088203364637747 1
-123.1 -123 38.9 39 0 30 3.05 3.15 0.022800869776616 1
-123.1 -123 39 39.1 0 30 3.05 3.15 0.0252609635987016 1
-123.1 -123 39.1 39.2 0 30 3.05 3.15 0.00714027309537835 1
-123.1 -123 39.2 39.3 0 30 3.05 3.15 0.0100203822414967 1
-123.1 -123 39.3 39.4 0 30 3.05 3.15 0.0291011173056644 1
-123.1 -123 39.4 39.5 0 30 3.05 3.15 0.0189007210063415 1
-123.1 -123 39.5 39.6 0 30 3.05 3.15 0.0112804302934217 1
-123.1 -123 39.6 39.7 0 30 3.05 3.15 0.013080498961683 1
-123.1 -123 39.7 39.8 0 30 3.05 3.15 0.00140405355874417 1
-123.1 -123 39.8 39.9 0 30 3.05 3.15 0.00134405127128182 1
-123.1 -123 39.9 40 0 30 3.05 3.15 0.00132005035344460 1
-123.1 -123 40 40.1 0 30 3.05 3.15 0.00252609635987016 1
-123.1 -123 40.1 40.2 0 30 3.05 3.15 0.00582622296848156 1
-123.1 -123 40.2 40.3 0 30 3.05 3.15 0.00241209201094496 1
-123.1 -123 40.3 40.4 0 30 3.05 3.15 0.00221408446052366 1
-123.1 -123 40.4 40.5 0 30 3.05 3.15 0.00191407301459602 1
-123.1 -123 40.5 40.6 0 30 3.05 3.15 0.00201007667756657 1
-123.1 -123 40.6 40.7 0 30 3.05 3.15 0.00144005493201023 1
-123.1 -123 40.7 40.8 0 30 3.05 3.15 0.00186607118610716 1
-123.1 -123 40.8 40.9 0 30 3.05 3.15 0.00208807965392108 1
-123.1 -123 40.9 41 0 30 3.05 3.15 0.00201607690403485 1
-123.1 -123 41 41.1 0 30 3.05 3.15 0.00161406157171833 1
-123.1 -123 41.1 41.2 0 30 3.05 3.15 0.00158406042679590 1
-123.1 -123 41.2 41.3 0 30 3.05 3.15 0.00178206798256766 1
-123.1 -123 41.3 41.4 0 30 3.05 3.15 0.00063002410511591 1
-123.1 -123 41.4 41.5 0 30 3.05 3.15 0.000364213965066417 1
-123.1 -123 41.5 41.6 0 30 3.05 3.15 0.000246009384209791 1
-123.1 -123 41.6 41.7 0 30 3.05 3.15 0.000183006980944317 1
-123.1 -123 41.7 41.8 0 30 3.05 3.15 0.000145805561626585 1
-123.1 -123 41.8 41.9 0 30 3.05 3.15 0.000120004577705986 1
-123.1 -123 41.9 42 0 30 3.05 3.15 9.96037994963816e-05 1
-123.1 -123 42 42.1 0 30 3.05 3.15 8.2203135708086e-05 1
-123.1 -123 42.1 42.2 0 30 3.05 3.15 6.66025477960478e-05 1
-123.1 -123 42.2 42.3 0 30 3.05 3.15 5.40020671182208e-05 1
-123.1 -123 42.3 42.4 0 30 3.05 3.15 5.61021472666626e-05 1
-123.1 -123 42.4 42.5 0 30 3.05 3.15 5.00419160792243e-05 1
-123.1 -123 42.5 42.6 0 30 3.05 3.15 4.25416299912292e-05 1
-123.1 -123 42.6 42.7 0 30 3.05 3.15 2.93411264275059e-05 1
-123.1 -123 42.7 42.8 0 30 3.05 3.15 2.92211218762804e-05 1
-123.1 -123 42.8 42.9 0 30 3.05 3.15 2.9821144780624e-05 1
-123.1 -123 42.9 43 0 30 3.05 3.15 5.69421792820952e-05 1
-123 -122.9 36.3 36.4 0 30 3.05 3.15 9.24035249579538e-05 1
-123 -122.9 36.4 36.5 0 30 3.05 3.15 0.000154805905333127 1
-123 -122.9 36.5 36.6 0 30 3.05 3.15 0.000252009613092526 1
-123 -122.9 36.6 36.7 0 30 3.05 3.15 0.000195007438846605 1
-123 -122.9 36.7 36.8 0 30 3.05 3.15 0.000111004234175205 1
-123 -122.9 36.8 36.9 0 30 3.05 3.15 8.04030670592225e-05 1
-123 -122.9 36.9 37 0 30 3.05 3.15 7.86029983855902e-05 1
-123 -122.9 37 37.1 0 30 3.05 3.15 8.52032501704358e-05 1
-123 -122.9 37.1 37.2 0 30 3.05 3.15 8.82033646377469e-05 1
-123 -122.9 37.2 37.3 0 30 3.05 3.15 8.04030670592225e-05 1
-123 -122.9 37.3 37.4 0 30 3.05 3.15 8.3403181496666e-05 1
-123 -122.9 37.4 37.5 0 30 3.05 3.15 9.66036849907335e-05 1
-123 -122.9 37.5 37.6 0 30 3.05 3.15 0.000121204623467265 1
-123 -122.9 37.6 37.7 0 30 3.05 3.15 0.000153005836650508 1
-123 -122.9 37.7 37.8 0 30 3.05 3.15 0.00017880682063633 1
-123 -122.9 37.8 37.9 0 30 3.05 3.15 0.000189007210063415 1
-123 -122.9 37.9 38 0 30 3.05 3.15 0.000183006980944317 1
-123 -122.9 38 38.1 0 30 3.05 3.15 0.000177606775025522 1
-123 -122.9 38.1 38.2 0 30 3.05 3.15 0.000193807392971871 1
-123 -122.9 38.2 38.3 0 30 3.05 3.15 0.00024480933864395 1
-123 -122.9 38.3 38.4 0 30 3.05 3.15 0.000337212934796672 1
-123 -122.9 38.4 38.5 0 30 3.05 3.15 0.000475818222793616 1
-123 -122.9 38.5 38.6 0 30 3.05 3.15 0.00089403410403188 1
-123 -122.9 38.6 38.7 0 30 3.05 3.15 0.00421216139523091 1
-123 -122.9 38.7 38.8 0 30 3.05 3.15 0.0251409590228125 1
-123 -122.9 38.8 38.9 0 30 3.05 3.15 0.0138605287451395 1
-123 -122.9 38.9 39 0 30 3.05 3.15 0.00984037538421098 1
-123 -122.9 39 39.1 0 30 3.05 3.15 0.00508219458489666 1
-123 -122.9 39.1 39.2 0 30 3.05 3.15 0.00225008583339796 1
-123 -122.9 39.2 39.3 0 30 3.05 3.15 0.0038401472078425 1
-123 -122.9 39.3 39.4 0 30 3.05 3.15 0.0108004119895976 1
-123 -122.9 39.4 39.5 0 30 3.05 3.15 0.0768029297066659 1
-123 -122.9 39.5 39.6 0 30 3.05 3.15 0.00660025249341752 1
-123 -122.9 39.6 39.7 0 30 3.05 3.15 0.00185407072679418 1
-123 -122.9 39.7 39.8 0 30 3.05 3.15 0.00222608491483085 1
-123 -122.9 39.8 39.9 0 30 3.05 3.15 0.00279610737805712 1
-123 -122.9 39.9 40 0 30 3.05 3.15 0.00346813301409777 1
-123 -122.9 40 40.1 0 30 3.05 3.15 0.00322212362800808 1
-123 -122.9 40.1 40.2 0 30 3.05 3.15 0.00480018382614422 1
-123 -122.9 40.2 40.3 0 30 3.05 3.15 0.00167406385619422 1
-123 -122.9 40.3 40.4 0 30 3.05 3.15 0.00112804302934217 1
-123 -122.9 40.4 40.5 0 30 3.05 3.15 0.00114004348700182 1
-123 -122.9 40.5 40.6 0 30 3.05 3.15 0.00125404783652004 1
-123 -122.9 40.6 40.7 0 30 3.05 3.15 0.000948036163969168 1
-123 -122.9 40.7 40.8 0 30 3.05 3.15 0.00108604142866661 1
-123 -122.9 40.8 40.9 0 30 3.05 3.15 0.00147005607632596 1
-123 -122.9 40.9 41 0 30 3.05 3.15 0.00123604714977132 1
-123 -122.9 41 41.1 0 30 3.05 3.15 0.000780029755314286 1
-123 -122.9 41.1 41.2 0 30 3.05 3.15 0.00109204165858853 1
-123 -122.9 41.2 41.3 0 30 3.05 3.15 0.00111004234175205 1
-123 -122.9 41.3 41.4 0 30 3.05 3.15 0.000471018039475342 1
-123 -122.9 41.4 41.5 0 30 3.05 3.15 0.000297611424635882 1
-123 -122.9 41.5 41.6 0 30 3.05 3.15 0.000221408446052366 1
-123 -122.9 41.6 41.7 0 30 3.05 3.15 0.000175206683549382 1
-123 -122.9 41.7 41.8 0 30 3.05 3.15 0.000142205424494163 1
-123 -122.9 41.8 41.9 0 30 3.05 3.15 0.000115804417438211 1
-123 -122.9 41.9 42 0 30 3.05 3.15 9.54036393949283e-05 1
-123 -122.9 42 42.1 0 30 3.05 3.15 7.74029525883785e-05 1
-123 -122.9 42.1 42.2 0 30 3.05 3.15 7.20027538606505e-05 1
-123 -122.9 42.2 42.3 0 30 3.05 3.15 6.42024562544508e-05 1
-123 -122.9 42.3 42.4 0 30 3.05 3.15 6.42024562544508e-05 1
-123 -122.9 42.4 42.5 0 30 3.05 3.15 6.3002410511591e-05 1
-123 -122.9 42.5 42.6 0 30 3.05 3.15 5.20219916552875e-05 1
-123 -122.9 42.6 42.7 0 30 3.05 3.15 4.03815475123759e-05 1
-123 -122.9 42.7 42.8 0 30 3.05 3.15 3.07811813522765e-05 1
-123 -122.9 42.8 42.9 0 30 3.05 3.15 3.67214079341019e-05 1
-123 -122.9 42.9 43 0 30 3.05 3.15 4.73418130515048e-05 1
-122.9 -122.8 36.2 36.3 0 30 3.05 3.15 5.98822914749545e-05 1
-122.9 -122.8 36.3 36.4 0 30 3.05 3.15 8.52032501704358e-05 1
-122.9 -122.8 36.4 36.5 0 30 3.05 3.15 0.000148805676359341 1
-122.9 -122.8 36.5 36.6 0 30 3.05 3.15 0.000262810025127319 1
-122.9 -122.8 36.6 36.7 0 30 3.05 3.15 0.000210608033778230 1
-122.9 -122.8 36.7 36.8 0 30 3.05 3.15 0.000130204966863466 1
-122.9 -122.8 36.8 36.9 0 30 3.05 3.15 0.000103803959835339 1
-122.9 -122.8 36.9 37 0 30 3.05 3.15 0.000102003890990006 1
-122.9 -122.8 37 37.1 0 30 3.05 3.15 0.000108004119895976 1
-122.9 -122.8 37.1 37.2 0 30 3.05 3.15 0.000111004234175205 1
-122.9 -122.8 37.2 37.3 0 30 3.05 3.15 0.000108604142866661 1
-122.9 -122.8 37.3 37.4 0 30 3.05 3.15 0.000102603913968409 1
-122.9 -122.8 37.4 37.5 0 30 3.05 3.15 0.000119404554709354 1
-122.9 -122.8 37.5 37.6 0 30 3.05 3.15 0.000160806134216152 1
-122.9 -122.8 37.6 37.7 0 30 3.05 3.15 0.000233408903841860 1
-122.9 -122.8 37.7 37.8 0 30 3.05 3.15 0.000300011515832513 1
-122.9 -122.8 37.8 37.9 0 30 3.05 3.15 0.000335412866649328 1
-122.9 -122.8 37.9 38 0 30 3.05 3.15 0.000303011630769301 1
-122.9 -122.8 38 38.1 0 30 3.05 3.15 0.000231608835406624 1
-122.9 -122.8 38.1 38.2 0 30 3.05 3.15 0.000248409475757936 1
-122.9 -122.8 38.2 38.3 0 30 3.05 3.15 0.000364213965066417 1
-122.9 -122.8 38.3 38.4 0 30 3.05 3.15 0.000559821426936196 1
-122.9 -122.8 38.4 38.5 0 30 3.05 3.15 0.00105004005459247 1
-122.9 -122.8 38.5 38.6 0 30 3.05 3.15 0.00372614285836297 1
-122.9 -122.8 38.6 38.7 0 30 3.05 3.15 0.0065402502029247 1
-122.9 -122.8 38.7 38.8 0 30 3.05 3.15 0.153281886273271 1
-122.9 -122.8 38.8 38.9 0 30 3.05 3.15 1.19121923683628 1
-122.9 -122.8 38.9 39 0 30 3.05 3.15 0.0054122071746391 1
-122.9 -122.8 39 39.1 0 30 3.05 3.15 0.00324012431422776 1
-122.9 -122.8 39.1 39.2 0 30 3.05 3.15 0.00165606317121577 1
-122.9 -122.8 39.2 39.3 0 30 3.05 3.15 0.00642024562544508 1
-122.9 -122.8 39.3 39.4 0 30 3.05 3.15 0.031681215677853 1
-122.9 -122.8 39.4 39.5 0 30 3.05 3.15 0.00816031127953476 1
-122.9 -122.8 39.5 39.6 0 30 3.05 3.15 0.00390614972285192 1
-122.9 -122.8 39.6 39.7 0 30 3.05 3.15 0.00441616917885937 1
-122.9 -122.8 39.7 39.8 0 30 3.05 3.15 0.044041687215195 1
-122.9 -122.8 39.8 39.9 0 30 3.05 3.15 0.00690026393683231 1
-122.9 -122.8 39.9 40 0 30 3.05 3.15 0.0129004921119261 1
-122.9 -122.8 40 40.1 0 30 3.05 3.15 0.0042781639180117 1
-122.9 -122.8 40.1 40.2 0 30 3.05 3.15 0.0065402502029247 1
-122.9 -122.8 40.2 40.3 0 30 3.05 3.15 0.00245409361596631 1
-122.9 -122.8 40.3 40.4 0 30 3.05 3.15 0.000942035935007228 1
-122.9 -122.8 40.4 40.5 0 30 3.05 3.15 0.000792030213199807 1
-122.9 -122.8 40.5 40.6 0 30 3.05 3.15 0.000900034334042087 1
-122.9 -122.8 40.6 40.7 0 30 3.05 3.15 0.000762029068547078 1
-122.9 -122.8 40.7 40.8 0 30 3.05 3.15 0.000762029068547078 1
-122.9 -122.8 40.8 40.9 0 30 3.05 3.15 0.000828031586147877 1
-122.9 -122.8 40.9 41 0 30 3.05 3.15 0.000684026164272611 1
-122.9 -122.8 41 41.1 0 30 3.05 3.15 0.000530420305920702 1
-122.9 -122.8 41.1 41.2 0 30 3.05 3.15 0.00053462046546688 1
-122.9 -122.8 41.2 41.3 0 30 3.05 3.15 0.000501019184046744 1
-122.9 -122.8 41.3 41.4 0 30 3.05 3.15 0.000357613713582297 1
-122.9 -122.8 41.4 41.5 0 30 3.05 3.15 0.000279610737805712 1
-122.9 -122.8 41.5 41.6 0 30 3.05 3.15 0.000231608835406624 1
-122.9 -122.8 41.6 41.7 0 30 3.05 3.15 0.000195007438846605 1
-122.9 -122.8 41.7 41.8 0 30 3.05 3.15 0.000153605859487322 1
-122.9 -122.8 41.8 41.9 0 30 3.05 3.15 0.000128404898180844 1
-122.9 -122.8 41.9 42 0 30 3.05 3.15 0.000105004005459247 1
-122.9 -122.8 42 42.1 0 30 3.05 3.15 8.6403295956561e-05 1
-122.9 -122.8 42.1 42.2 0 30 3.05 3.15 7.26027766602067e-05 1
-122.9 -122.8 42.2 42.3 0 30 3.05 3.15 7.14027309537835e-05 1
-122.9 -122.8 42.3 42.4 0 30 3.05 3.15 9.06034560497382e-05 1
-122.9 -122.8 42.4 42.5 0 30 3.05 3.15 0.000109804188438224 1
-122.9 -122.8 42.5 42.6 0 30 3.05 3.15 7.98030441496528e-05 1
-122.9 -122.8 42.6 42.7 0 30 3.05 3.15 5.01619207019612e-05 1
-122.9 -122.8 42.7 42.8 0 30 3.05 3.15 3.31812729386059e-05 1
-122.9 -122.8 42.8 42.9 0 30 3.05 3.15 3.65414010995937e-05 1
-122.9 -122.8 42.9 43 0 30 3.05 3.15 4.20016093681796e-05 1
-122.8 -122.7 36 36.1 0 30 3.05 3.15 3.67814102719898e-05 1
-122.8 -122.7 36.1 36.2 0 30 3.05 3.15 4.54217398379849e-05 1
-122.8 -122.7 36.2 36.3 0 30 3.05 3.15 5.77222090485007e-05 1
-122.8 -122.7 36.3 36.4 0 30 3.05 3.15 7.98030441496528e-05 1
-122.8 -122.7 36.4 36.5 0 30 3.05 3.15 0.000138605287451395 1
-122.8 -122.7 36.5 36.6 0 30 3.05 3.15 0.000216608262699619 1
-122.8 -122.7 36.6 36.7 0 30 3.05 3.15 0.00020640787356845 1
-122.8 -122.7 36.7 36.8 0 30 3.05 3.15 0.000165606317121577 1
-122.8 -122.7 36.8 36.9 0 30 3.05 3.15 0.000146405584819773 1
-122.8 -122.7 36.9 37 0 30 3.05 3.15 0.000137405241395028 1
-122.8 -122.7 37 37.1 0 30 3.05 3.15 0.000142805447443498 1
-122.8 -122.7 37.1 37.2 0 30 3.05 3.15 0.000148205653466542 1
-122.8 -122.7 37.2 37.3 0 30 3.05 3.15 0.000145805561626585 1
-122.8 -122.7 37.3 37.4 0 30 3.05 3.15 0.000135605172748256 1
-122.8 -122.7 37.4 37.5 0 30 3.05 3.15 0.000164406271356081 1
-122.8 -122.7 37.5 37.6 0 30 3.05 3.15 0.000252009613092526 1
-122.8 -122.7 37.6 37.7 0 30 3.05 3.15 0.000478818336585617 1
-122.8 -122.7 37.7 37.8 0 30 3.05 3.15 0.000768029297066659 1
-122.8 -122.7 37.8 37.9 0 30 3.05 3.15 0.000978037308634283 1
-122.8 -122.7 37.9 38 0 30 3.05 3.15 0.000900034334042087 1
-122.8 -122.7 38 38.1 0 30 3.05 3.15 0.000330012660188247 1
-122.8 -122.7 38.1 38.2 0 30 3.05 3.15 0.000334212820825407 1
-122.8 -122.7 38.2 38.3 0 30 3.05 3.15 0.000678025935959952 1
-122.8 -122.7 38.3 38.4 0 30 3.05 3.15 0.00159606088183392 1
-122.8 -122.7 38.4 38.5 0 30 3.05 3.15 0.0112204280301070 1
-122.8 -122.7 38.5 38.6 0 30 3.05 3.15 0.0088803387507245 1
-122.8 -122.7 38.6 38.7 0 30 3.05 3.15 0.00750028610909211 1
-122.8 -122.7 38.7 38.8 0 30 3.05 3.15 1.26129086926804 1
-122.8 -122.7 38.8 38.9 0 30 3.05 3.15 1.04231669292456 1
-122.8 -122.7 38.9 39 0 30 3.05 3.15 0.0130204966863466 1
-122.8 -122.7 39 39.1 0 30 3.05 3.15 0.00198007553008184 1
-122.8 -122.7 39.1 39.2 0 30 3.05 3.15 0.00150005722141163 1
-122.8 -122.7 39.2 39.3 0 30 3.05 3.15 0.0213008125356714 1
-122.8 -122.7 39.3 39.4 0 30 3.05 3.15 0.0238809109813614 1
-122.8 -122.7 39.4 39.5 0 30 3.05 3.15 0.00277210646311646 1
-122.8 -122.7 39.5 39.6 0 30 3.05 3.15 0.00329412637633444 1
-122.8 -122.7 39.6 39.7 0 30 3.05 3.15 0.00750028610909211 1
-122.8 -122.7 39.7 39.8 0 30 3.05 3.15 0.00553221174974995 1
-122.8 -122.7 39.8 39.9 0 30 3.05 3.15 0.00762029068547079 1
-122.8 -122.7 39.9 40 0 30 3.05 3.15 0.00514819710456935 1
-122.8 -122.7 40 40.1 0 30 3.05 3.15 0.00392415040809535 1
-122.8 -122.7 40.1 40.2 0 30 3.05 3.15 0.00348613370026230 1
-122.8 -122.7 40.2 40.3 0 30 3.05 3.15 0.00162006179981929 1
-122.8 -122.7 40.3 40.4 0 30 3.05 3.15 0.000810030899964232 1
-122.8 -122.7 40.4 40.5 0 30 3.05 3.15 0.000750028610909211 1
-122.8 -122.7 40.5 40.6 0 30 3.05 3.15 0.000876033417647216 1
